,Title,Poet,Lines,Last_Word
285,Song of Myself (1892 version),Walt Whitman,"As the woolly-pates hoe in the sugar-field, the overseer views them from his saddle,",saddle
286,Song of Myself (1892 version),Walt Whitman,"The bugle calls in the ball-room, the gentlemen run for their partners, the dancers bow to each other,",other
287,Song of Myself (1892 version),Walt Whitman,"The youth lies awake in the cedar-roof’d garret and harks to the musical rain,",rain
288,Song of Myself (1892 version),Walt Whitman,"The Wolverine sets traps on the creek that helps fill the Huron,",Huron
289,Song of Myself (1892 version),Walt Whitman,"The squaw wrapt in her yellow-hemm’d cloth is offering moccasins and bead-bags for sale,",sale
290,Song of Myself (1892 version),Walt Whitman,"The connoisseur peers along the exhibition-gallery with half-shut eyes bent sideways,",sideways
291,Song of Myself (1892 version),Walt Whitman,"As the deck-hands make fast the steamboat the plank is thrown for the shore-going passengers,",passengers
292,Song of Myself (1892 version),Walt Whitman,"The young sister holds out the skein while the elder sister winds it off in a ball, and stops now and then for the knots,",knots
293,Song of Myself (1892 version),Walt Whitman,"The one-year wife is recovering and happy having a week ago borne her first child,",child
294,Song of Myself (1892 version),Walt Whitman,"The clean-hair’d Yankee girl works with her sewing-machine or in the factory or mill,",mill
295,Song of Myself (1892 version),Walt Whitman,"The paving-man leans on his two-handed rammer, the reporter’s lead flies swiftly over the note-book, the sign-painter is lettering with blue and gold,",gold
296,Song of Myself (1892 version),Walt Whitman,"The canal boy trots on the tow-path, the book-keeper counts at his desk, the shoemaker waxes his thread,",thread
297,Song of Myself (1892 version),Walt Whitman,"The conductor beats time for the band and all the performers follow him,",him
298,Song of Myself (1892 version),Walt Whitman,"The child is baptized, the convert is making his first professions,",professions
299,Song of Myself (1892 version),Walt Whitman,"The regatta is spread on the bay, the race is begun, (how the white sails sparkle!)",sparkle
300,Song of Myself (1892 version),Walt Whitman,"The drover watching his drove sings out to them that would stray,",stray
301,Song of Myself (1892 version),Walt Whitman,"The pedler sweats with his pack on his back, (the purchaser higgling about the odd cent;)",cent
302,Song of Myself (1892 version),Walt Whitman,"The bride unrumples her white dress, the minute-hand of the clock moves slowly,",slowly
303,Song of Myself (1892 version),Walt Whitman,"The opium-eater reclines with rigid head and just-open’d lips,",lips
304,Song of Myself (1892 version),Walt Whitman,"The prostitute draggles her shawl, her bonnet bobs on her tipsy and pimpled neck,",neck
305,Song of Myself (1892 version),Walt Whitman,"The crowd laugh at her blackguard oaths, the men jeer and wink to each other,",other
306,Song of Myself (1892 version),Walt Whitman,(Miserable! I do not laugh at your oaths nor jeer you;),you
307,Song of Myself (1892 version),Walt Whitman,"The President holding a cabinet council is surrounded by the great Secretaries,",Secretaries
308,Song of Myself (1892 version),Walt Whitman,"On the piazza walk three matrons stately and friendly with twined arms,",arms
309,Song of Myself (1892 version),Walt Whitman,"The crew of the fish-smack pack repeated layers of halibut in the hold,",hold
310,Song of Myself (1892 version),Walt Whitman,"The Missourian crosses the plains toting his wares and his cattle,",cattle
311,Song of Myself (1892 version),Walt Whitman,"As the fare-collector goes through the train he gives notice by the jingling of loose change,",change
312,Song of Myself (1892 version),Walt Whitman,"The floor-men are laying the floor, the tinners are tinning the roof, the masons are calling for mortar,",mortar
313,Song of Myself (1892 version),Walt Whitman,In single file each shouldering his hod pass onward the laborers;,laborers
314,Song of Myself (1892 version),Walt Whitman,"Seasons pursuing each other the indescribable crowd is gather’d, it is the fourth of Seventh-month, (what salutes of cannon and small arms!)",arms
315,Song of Myself (1892 version),Walt Whitman,"Seasons pursuing each other the plougher ploughs, the mower mows, and the winter-grain falls in the ground;",ground
316,Song of Myself (1892 version),Walt Whitman,"Off on the lakes the pike-fisher watches and waits by the hole in the frozen surface,",surface
317,Song of Myself (1892 version),Walt Whitman,"The stumps stand thick round the clearing, the squatter strikes deep with his axe,",axe
318,Song of Myself (1892 version),Walt Whitman,"Flatboatmen make fast towards dusk near the cotton-wood or pecan-trees,",trees
319,Song of Myself (1892 version),Walt Whitman,"Coon-seekers go through the regions of the Red river or through those drain’d by the Tennessee, or through those of the Arkansas,",Arkansas
320,Song of Myself (1892 version),Walt Whitman,"Torches shine in the dark that hangs on the Chattahooche or Altamahaw,",Altamahaw
321,Song of Myself (1892 version),Walt Whitman,"Patriarchs sit at supper with sons and grandsons and great-grandsons around them,",them
322,Song of Myself (1892 version),Walt Whitman,"In walls of adobie, in canvas tents, rest hunters and trappers after their day’s sport,",sport
323,Song of Myself (1892 version),Walt Whitman,"The city sleeps and the country sleeps,",sleeps
324,Song of Myself (1892 version),Walt Whitman,"The living sleep for their time, the dead sleep for their time,",time
325,Song of Myself (1892 version),Walt Whitman,The old husband sleeps by his wife and the young husband sleeps by his wife;,wife
326,Song of Myself (1892 version),Walt Whitman,"And these tend inward to me, and I tend outward to them,",them
327,Song of Myself (1892 version),Walt Whitman,"And such as it is to be of these more or less I am,",am
328,Song of Myself (1892 version),Walt Whitman,And of these one and all I weave the song of myself.16,16
329,Song of Myself (1892 version),Walt Whitman,"I am of old and young, of the foolish as much as the wise,",wise
330,Song of Myself (1892 version),Walt Whitman,"Regardless of others, ever regardful of others,",others
331,Song of Myself (1892 version),Walt Whitman,"Maternal as well as paternal, a child as well as a man,",man
332,Song of Myself (1892 version),Walt Whitman,"Stuff’d with the stuff that is coarse and stuff’d with the stuff that is fine,",fine
333,Song of Myself (1892 version),Walt Whitman,"One of the Nation of many nations, the smallest the same and the largest the same,",same
334,Song of Myself (1892 version),Walt Whitman,"A Southerner soon as a Northerner, a planter nonchalant and hospitable down by the Oconee I live,",live
335,Song of Myself (1892 version),Walt Whitman,"A Yankee bound my own way ready for trade, my joints the limberest joints on earth and the sternest joints on earth,",earth
336,Song of Myself (1892 version),Walt Whitman,"A Kentuckian walking the vale of the Elkhorn in my deer-skin leggings, a Louisianian or Georgian,",Georgian
337,Song of Myself (1892 version),Walt Whitman,"A boatman over lakes or bays or along coasts, a Hoosier, Badger, Buckeye;",Buckeye
338,Song of Myself (1892 version),Walt Whitman,"At home on Kanadian snow-shoes or up in the bush, or with fishermen off Newfoundland,",Newfoundland
339,Song of Myself (1892 version),Walt Whitman,"At home in the fleet of ice-boats, sailing with the rest and tacking,",tacking
340,Song of Myself (1892 version),Walt Whitman,"At home on the hills of Vermont or in the woods of Maine, or the Texan ranch,",ranch
341,Song of Myself (1892 version),Walt Whitman,"Comrade of Californians, comrade of free North-Westerners, (loving their big proportions,)",proportions
342,Song of Myself (1892 version),Walt Whitman,"Comrade of raftsmen and coalmen, comrade of all who shake hands and welcome to drink and meat,",meat
343,Song of Myself (1892 version),Walt Whitman,"A learner with the simplest, a teacher of the thoughtfullest,",thoughtfullest
344,Song of Myself (1892 version),Walt Whitman,"A novice beginning yet experient of myriads of seasons,",seasons
345,Song of Myself (1892 version),Walt Whitman,"Of every hue and caste am I, of every rank and religion,",religion
346,Song of Myself (1892 version),Walt Whitman,"A farmer, mechanic, artist, gentleman, sailor, quaker,",quaker
347,Song of Myself (1892 version),Walt Whitman,"Prisoner, fancy-man, rowdy, lawyer, physician, priest.",priest
348,Song of Myself (1892 version),Walt Whitman,"I resist any thing better than my own diversity,",diversity
349,Song of Myself (1892 version),Walt Whitman,"Breathe the air but leave plenty after me,",me
350,Song of Myself (1892 version),Walt Whitman,"And am not stuck up, and am in my place.",place
351,Song of Myself (1892 version),Walt Whitman,"(The moth and the fish-eggs are in their place,",place
352,Song of Myself (1892 version),Walt Whitman,"The bright suns I see and the dark suns I cannot see are in their place,",place
353,Song of Myself (1892 version),Walt Whitman,The palpable is in its place and the impalpable is in its place.)17,17
354,Song of Myself (1892 version),Walt Whitman,"These are really the thoughts of all men in all ages and lands, they are not original with me,",me
355,Song of Myself (1892 version),Walt Whitman,"If they are not yours as much as mine they are nothing, or next to nothing,",nothing
356,Song of Myself (1892 version),Walt Whitman,"If they are not the riddle and the untying of the riddle they are nothing,",nothing
357,Song of Myself (1892 version),Walt Whitman,If they are not just as close as they are distant they are nothing.,nothing
358,Song of Myself (1892 version),Walt Whitman,"This is the grass that grows wherever the land is and the water is,",is
359,Song of Myself (1892 version),Walt Whitman,This the common air that bathes the globe.18,18
360,Song of Myself (1892 version),Walt Whitman,"With music strong I come, with my cornets and my drums,",drums
361,Song of Myself (1892 version),Walt Whitman,"I play not marches for accepted victors only, I play marches for conquer’d and slain persons.",persons
362,Song of Myself (1892 version),Walt Whitman,Have you heard that it was good to gain the day?,day
363,Song of Myself (1892 version),Walt Whitman,"I also say it is good to fall, battles are lost in the same spirit in which they are won.",won
364,Song of Myself (1892 version),Walt Whitman,"I beat and pound for the dead,",dead
365,Song of Myself (1892 version),Walt Whitman,I blow through my embouchures my loudest and gayest for them.,them
